"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"938",12.0844265414248,-4.98929920699474,0.344708750811382,-14.4739557532288,1.76993328902481e-47,1.92462545848557e-44
"106481258",3.20242684440749,-5.1213205508315,0.425170846082802,-12.0453238927725,2.05268558155912e-33,2.1600873884394e-30
"6736",7.14237548684122,-6.29025647859573,0.598914396917869,-10.5027638523412,8.38873428409984e-26,8.55179030674703e-23
"9383",176.581600934525,2.83942722052393,0.2718560555993,10.4445980217894,1.55111111091317e-25,1.53334383818816e-22
"107133502",2.10871937397745,-4.53054466441887,0.440985948743071,-10.2736712526377,9.26117818921516e-25,8.88582808495814e-22
"643199",2.93042514072879,-4.99907223071544,0.498227377017668,-10.0337164542007,1.08359501259786e-23,1.00997247145621e-20
"352887",4.96680058491487,-5.26398006934322,0.537962725733141,-9.78502750756461,1.30559779234097e-22,1.18308919949298e-19
"106480919",1.80082258814446,-4.20762369772755,0.474754963896299,-8.86272712810776,7.80805249103193e-19,6.88416995574171e-16
"100419726",3.14765198442261,-5.02245434116568,0.571051709490914,-8.79509553634493,1.42926321108264e-18,1.22698485452468e-15
"100419734",1.95254202185805,-4.42257862822651,0.505888701591091,-8.74219687910974,2.28620631887398e-18,1.91232365472582e-15
"386608",3.42545181005599,-5.22937622020838,0.637717866916498,-8.20014067583449,2.40105886987631e-16,1.95818356132763e-13
"10029",1.52477544974554,-4.06060298033246,0.52109636665759,-7.79242236206314,6.57365635288705e-15,5.2303857937532e-12
"83259",67.757767034702,-4.27217068990532,0.561764446258608,-7.60491469041569,2.85091887987772e-14,2.21434942141359e-11
"10034",2.8790139867223,-4.54206567460088,0.608716617059076,-7.46170803837293,8.54079748212591e-14,6.47948594097469e-11
"7403",3297.94317044961,0.523064227173921,0.0736273041879249,7.10421538508135,1.21008015807843e-12,8.97164429928056e-10
"252950",2.33312252517312,-4.67589470651419,0.678377794766246,-6.89275908290218,5.4720505214906e-12,3.96687182471259e-09
"8226",497.933051245785,0.606936383969957,0.0899068191839297,6.75072691347581,1.4710625406722e-11,1.04323917830019e-08
"90665",5.32869314771211,-5.70273467218864,0.847661725611449,-6.72760666181435,1.72476398396545e-11,1.19713299329619e-08
"7543",4157.19837980316,0.469599373292864,0.0712744632325518,6.58860624120973,4.43974506306828e-11,3.01736173848778e-08
"5288",129.711118496485,-3.94395129051721,0.625970666055383,-6.30053691712172,2.96616351421203e-10,1.97473849307398e-07
"360021",3.85012169348139,-3.45100507057709,0.566789052143339,-6.08869394623442,1.13835493874059e-09,7.42708296231911e-07
"23758",0.911481546159505,-3.31712756732,0.551734269272351,-6.01218331370781,1.8304116805765e-09,1.17081744791699e-06
"1654",18296.7290351021,0.341582939033382,0.0587441002701371,5.81476160946545,6.0720355878809e-09,3.80926817207405e-06
"8233",480.784595682135,0.442695175315969,0.0765386188755548,5.78394517460203,7.29687323830219e-09,4.49129431660178e-06
"90226",55.5943786147312,2.37519717662924,0.415364265629102,5.71834741978059,1.07565042769591e-08,6.4981237504252e-06
"101927176",16.0347715299543,-1.35535770370194,0.239300935296537,-5.66382117154035,1.48038689199021e-08,8.78057839827355e-06
"7980",133.072289429072,2.67921886066849,0.475252360897194,5.63746565216549,1.72571011261874e-08,1.00528777310444e-05
"220",284.126711885072,2.45865483885797,0.436595795784323,5.63142124271059,1.78730590132691e-08,1.02290338794889e-05
"79785",51.0566566205755,-1.4407227723627,0.264390644567596,-5.44921994013428,5.05912190389842e-08,2.8454943922237e-05
"8242",6747.23567163163,0.526988652514194,0.0974631751175446,5.40705401684917,6.40698252536076e-08,3.54251837190371e-05
"100996654",160.575242688328,-2.60821098860434,0.486560832447769,-5.36050338347843,8.29903725307564e-08,4.51218655449722e-05
"3169",10.4644069017296,2.64200539262444,0.494185173346771,5.34618506405602,8.98273658574433e-08,4.80384971967462e-05
"7200",267.578541288781,2.50028854766728,0.47160199842845,5.30169201148246,1.14734287108356e-07,6.03687405491741e-05
"53904",19.9506670724238,2.86899881282927,0.547328055189496,5.24182669904609,1.58994664961301e-07,8.23289517518658e-05
"55655",94.8588201906354,1.56308445395699,0.303351640883996,5.15271468254468,2.5674243555647e-07,0.0001308664333238
"554203",1465.11781130167,0.497371103574663,0.0968364416960822,5.13619764278045,2.80352819460271e-07,0.000140702610406661
"1910",7169.86737500132,-1.12522374782348,0.219521780195486,-5.12579547606374,2.96284102559226e-07,0.000146445151419501
"5047",5.99262891802084,3.44659032620891,0.682642831508218,5.04889257914579,4.44378508616892e-07,0.000216365906091048
"100874299",25.0623204364027,0.733943121466521,0.145883282093364,5.03102967615442,4.87852619814835e-07,0.000234040120052935
"10232",41.7167071975309,1.52985366876809,0.305160076807655,5.01328248692365,5.35092495195932e-07,0.000250425605053424
"28965",70.8990830509696,1.70037856014827,0.339229758078646,5.01246874619431,5.37361055537358e-07,0.000250425605053424
"442308",19.2629428039574,-2.60132811729148,0.524333646412208,-4.96120768730228,7.00562366188483e-07,0.000321883739574658
"7857",8017.57938970786,1.44443222582702,0.29602036666271,4.87950286026377,1.06353581163417e-06,0.000481870350654583
"106480246",10.2984659140567,-1.94264102874924,0.401342688723892,-4.84035484719071,1.29607493601164e-06,0.000579185706336601
"386726",1.13799457716138,-3.34757640868142,0.696285212956546,-4.80776605102245,1.5262622639726e-06,0.000672834156423162
"9630",303.892256353781,1.32782093688931,0.277697870556778,4.78153085663589,1.73965293354104e-06,0.000756679439973011
"3359",3.62601798669968,-2.18899165045316,0.460114545179035,-4.75749283170651,1.96012215080399e-06,0.000835718393038584
"642389",27.4997721506516,1.50037602893958,0.315456166985819,4.75621080188622,1.97260487597238e-06,0.000835718393038584
"6191",13248.5411165097,0.534799198844377,0.113141596780906,4.72681325047935,2.28070839669392e-06,0.000953862427140374
"4308",13.1544182167942,2.13206327100688,0.452252233153443,4.71432336804737,2.42515268313682e-06,0.00100143456745936
"100418999",8.50696993680084,-2.50024722078047,0.534425888494435,-4.67837968670281,2.89150752131722e-06,0.00115147483971752
"116435281",9.21160315785223,1.90773374069413,0.407794435297017,4.67817502047235,2.89439448399353e-06,0.00115147483971752
"7984",56.7193380520804,1.51952172480442,0.324525230075378,4.68229149533761,2.83685683648854e-06,0.00115147483971752
"121838",32.2187999870036,1.38494823446901,0.296582131362906,4.66969546717012,3.01646563711032e-06,0.0011855800242628
"100271209",12.1309609141152,2.27294953517952,0.490455426471806,4.63436514818576,3.58034535111921e-06,0.00139045269100251
"79937",624.622827475076,1.39664040134352,0.301939467095503,4.62556423901275,3.73579994047395e-06,0.00143375606656637
"100873215",2.5054028395014,3.30940692473851,0.716401684823167,4.61948512244968,3.84693461378891e-06,0.00145924070896537
"100271483",9.8835052481484,-1.79726223402603,0.392704870710022,-4.57662323051031,4.72541399830548e-06,0.00177186730405427
"338761",135.5022816145,-2.05069001228457,0.4494117986768,-4.56305334733623,5.04149977672207e-06,0.00186890688313895
"55787",1333.67144579137,0.412341959586395,0.0914026495788118,4.51126921907066,6.4440869317931e-06,0.00236201127965117
